timestamp,frequencia_cardiaca,spo2,pressao_sistolica,pressao_diastolica
2026-01-01 16:01:00,74.74,97.07,110.26,75.04
2026-01-01 16:02:00,70.59,96.5,116.14,78.92
2026-01-01 16:03:00,76.06,96.95,125.49,77.17
2026-01-01 16:04:00,79.7,96.98,117.45,80.38
2026-01-01 16:05:00,76.87,96.32,116.12,78.62
2026-01-01 16:06:00,73.97,96.87,108.92,65.63
2026-01-01 16:07:00,72.73,96.63,130.17,78.53
2026-01-01 16:08:00,72.97,97.46,124.65,80.41
2026-01-01 16:09:00,73.97,97.02,124.47,79.7
2026-01-01 16:10:00,77.42,96.86,126.17,77.78
2026-01-01 16:11:00,79.41,96.95,124.12,84.92
2026-01-01 16:12:00,80.6,97.11,119.37,79.69
2026-01-01 16:13:00,77.7,97.31,119.42,79.97
2026-01-01 16:14:00,75.52,96.5,117.51,82.22
2026-01-01 16:15:00,76.87,96.48,136.09,79.6
2026-01-01 16:16:00,75.0,97.55,123.34,74.41
2026-01-01 16:17:00,72.48,96.79,116.84,68.05
2026-01-01 16:18:00,75.52,96.29,122.87,76.13
2026-01-01 16:19:00,82.76,97.22,115.1,81.66
2026-01-01 16:20:00,78.83,97.23,129.6,76.89
2026-01-01 16:21:00,75.0,96.23,116.03,81.2
2026-01-01 16:22:00,70.36,97.11,122.31,78.22
2026-01-01 16:23:00,72.97,97.37,126.09,82.99
2026-01-01 16:24:00,76.06,97.19,122.47,76.9
2026-01-01 16:25:00,76.06,97.32,120.73,79.95
2026-01-01 16:26:00,111.34,96.3,125.52,82.93
2026-01-01 16:27:00,63.16,97.17,117.89,83.06
2026-01-01 16:28:00,74.23,96.85,116.42,71.11
2026-01-01 16:29:00,71.52,96.76,116.78,75.89
2026-01-01 16:30:00,71.29,97.44,128.32,81.1
2026-01-01 16:31:00,72.97,97.74,119.04,84.02
2026-01-01 16:32:00,73.97,97.9,115.13,78.88
2026-01-01 16:33:00,77.14,97.66,117.22,77.0
2026-01-01 16:34:00,79.12,96.95,127.22,81.36
2026-01-01 16:35:00,77.98,97.18,124.5,81.71
2026-01-01 16:36:00,76.87,97.38,123.64,76.71
2026-01-01 16:37:00,75.0,97.06,118.45,79.32
2026-01-01 16:38:00,73.22,97.07,123.17,82.58
2026-01-01 16:39:00,73.72,97.41,115.95,85.46
2026-01-01 16:40:00,76.33,96.97,118.64,81.08
2026-01-01 16:41:00,79.41,96.64,126.48,78.53
2026-01-01 16:42:00,79.41,96.79,125.91,78.14
2026-01-01 16:43:00,78.55,97.32,114.64,80.51
2026-01-01 16:44:00,75.26,97.0,114.91,77.56
2026-01-01 16:45:00,73.22,97.17,120.39,78.62
2026-01-01 16:46:00,74.48,97.34,130.28,73.73
2026-01-01 16:47:00,74.48,96.81,108.43,83.15
2026-01-01 16:48:00,76.33,97.38,121.87,73.55
2026-01-01 16:49:00,78.83,97.19,112.32,76.58
2026-01-01 16:50:00,78.26,96.38,116.68,78.65
2026-01-01 16:51:00,77.98,97.72,118.26,86.2
2026-01-01 16:52:00,75.0,96.75,117.48,76.31
2026-01-01 16:53:00,71.52,96.17,116.28,75.06
2026-01-01 16:54:00,71.52,96.48,119.52,75.52
2026-01-01 16:55:00,74.74,96.49,116.75,84.61
2026-01-01 16:56:00,76.87,97.03,111.51,66.9
2026-01-01 16:57:00,76.87,96.86,124.96,74.14
2026-01-01 16:58:00,75.52,96.83,124.6,88.97
2026-01-01 16:59:00,76.06,97.31,125.22,80.45
2026-01-01 17:00:00,72.73,97.17,110.41,73.39
2026-01-01 17:01:00,73.47,97.16,121.56,77.71
2026-01-01 17:02:00,71.05,97.2,123.46,77.95
2026-01-01 17:03:00,75.52,97.31,113.89,81.43
2026-01-01 17:04:00,76.87,95.95,120.34,85.51
2026-01-01 17:05:00,78.55,96.82,119.83,79.84
2026-01-01 17:06:00,72.97,95.91,130.75,75.68
2026-01-01 17:07:00,72.48,97.02,131.17,80.95
2026-01-01 17:08:00,74.74,97.0,109.97,75.19
2026-01-01 17:09:00,73.47,97.52,134.73,73.74
2026-01-01 17:10:00,74.23,97.59,114.39,70.9
2026-01-01 17:11:00,75.79,97.1,126.0,71.8
2026-01-01 17:12:00,77.7,96.75,126.23,74.63
2026-01-01 17:13:00,77.42,97.24,114.39,73.48
2026-01-01 17:14:00,75.0,96.74,122.96,79.25
2026-01-01 17:15:00,71.76,97.0,118.87,72.94
2026-01-01 17:16:00,72.24,97.49,122.91,65.2
2026-01-01 17:17:00,75.79,96.72,121.5,73.89
2026-01-01 17:18:00,75.79,97.4,127.3,76.18
2026-01-01 17:19:00,78.26,97.34,120.94,75.84
2026-01-01 17:20:00,75.79,96.52,119.11,84.14
2026-01-01 17:21:00,77.42,97.49,126.94,75.74
2026-01-01 17:22:00,72.97,97.35,123.18,81.36
2026-01-01 17:23:00,72.97,97.05,124.09,77.76
2026-01-01 17:24:00,70.59,96.62,115.35,77.48
2026-01-01 17:25:00,73.97,96.57,113.57,74.58
2026-01-01 17:26:00,77.7,96.73,117.0,77.98
2026-01-01 17:27:00,77.14,97.27,116.6,75.11
2026-01-01 17:28:00,76.87,96.52,125.0,78.83
2026-01-01 17:29:00,75.0,97.22,125.86,77.06
2026-01-01 17:30:00,73.47,96.38,118.84,74.1
2026-01-01 17:31:00,71.52,96.9,128.06,81.69
2026-01-01 17:32:00,73.72,97.05,128.02,79.6
2026-01-01 17:33:00,73.72,98.22,121.27,76.11
2026-01-01 17:34:00,75.52,96.31,115.15,78.62
2026-01-01 17:35:00,77.98,97.74,129.9,77.9
2026-01-01 17:36:00,79.12,97.07,120.25,74.86
2026-01-01 17:37:00,73.22,97.21,120.49,78.14
2026-01-01 17:38:00,69.9,97.06,117.2,75.11
2026-01-01 17:39:00,71.52,97.22,114.14,73.94
2026-01-01 17:40:00,77.7,96.92,111.59,71.72
2026-01-01 17:41:00,80.0,97.73,124.55,76.97
2026-01-01 17:42:00,76.06,96.77,115.46,80.35
2026-01-01 17:43:00,75.26,97.57,138.4,75.24
2026-01-01 17:44:00,76.6,96.68,113.72,88.21
2026-01-01 17:45:00,76.06,96.97,112.61,81.63
2026-01-01 17:46:00,72.73,96.46,122.72,83.04
2026-01-01 17:47:00,71.29,97.23,128.62,80.88
2026-01-01 17:48:00,73.72,97.72,120.2,85.31
2026-01-01 17:49:00,82.13,96.96,124.5,75.42
2026-01-01 17:50:00,80.0,96.9,109.69,68.16
2026-01-01 17:51:00,73.97,96.44,115.78,76.13
2026-01-01 17:52:00,72.97,96.89,113.25,80.07
2026-01-01 17:53:00,77.7,96.2,109.03,78.82
2026-01-01 17:54:00,76.06,96.54,120.86,79.19
2026-01-01 17:55:00,75.0,97.11,106.54,83.28
2026-01-01 17:56:00,75.52,97.66,112.15,79.57
2026-01-01 17:57:00,101.89,98.4,120.81,83.35
2026-01-01 17:58:00,66.26,96.71,113.7,73.54
2026-01-01 17:59:00,71.52,97.72,121.86,73.34
2026-01-01 18:00:00,71.05,97.12,121.24,84.14
2026-01-01 18:01:00,71.52,96.92,124.84,78.13
2026-01-01 18:02:00,74.23,97.22,124.4,75.45
2026-01-01 18:03:00,77.14,97.03,127.17,75.69
2026-01-01 18:04:00,93.51,97.06,122.76,76.88
2026-01-01 18:05:00,68.14,96.8,120.79,74.62
2026-01-01 18:06:00,75.26,96.3,123.11,72.89
2026-01-01 18:07:00,78.26,96.23,121.34,72.26
2026-01-01 18:08:00,75.26,97.33,117.66,77.24
2026-01-01 18:09:00,71.05,96.86,117.41,75.31
2026-01-01 18:10:00,72.24,96.7,114.68,82.21
2026-01-01 18:11:00,81.51,97.0,123.51,79.69
2026-01-01 18:12:00,79.41,97.4,120.1,79.41
2026-01-01 18:13:00,77.14,97.09,116.34,75.2
2026-01-01 18:14:00,73.47,96.67,115.8,77.39
2026-01-01 18:15:00,75.0,97.61,112.74,79.44
2026-01-01 18:16:00,75.79,97.79,125.99,80.93
2026-01-01 18:17:00,74.74,97.25,120.43,77.6
2026-01-01 18:18:00,73.22,97.49,114.56,82.17
2026-01-01 18:19:00,77.42,97.62,125.21,78.23
2026-01-01 18:20:00,81.51,97.57,117.61,81.69
2026-01-01 18:21:00,77.7,97.31,111.97,76.26
2026-01-01 18:22:00,98.18,97.3,129.6,72.6
2026-01-01 18:23:00,58.7,97.26,114.33,77.77
2026-01-01 18:24:00,68.57,96.45,116.58,80.39
2026-01-01 18:25:00,72.0,97.35,119.8,80.06
2026-01-01 18:26:00,76.6,96.32,127.09,79.82
2026-01-01 18:27:00,76.33,96.6,120.32,76.71
2026-01-01 18:28:00,74.23,97.65,112.69,74.71
2026-01-01 18:29:00,75.0,97.42,123.26,80.21
2026-01-01 18:30:00,73.72,97.74,116.9,79.6
2026-01-01 18:31:00,72.97,96.86,131.02,75.59
2026-01-01 18:32:00,71.52,96.42,119.47,82.16
2026-01-01 18:33:00,73.72,96.88,106.4,74.37
2026-01-01 18:34:00,77.42,97.05,122.51,75.86
2026-01-01 18:35:00,77.7,97.04,132.07,84.76
2026-01-01 18:36:00,75.26,97.57,129.49,81.5
2026-01-01 18:37:00,75.52,96.82,131.06,76.61
2026-01-01 18:38:00,73.47,97.18,113.65,79.03
2026-01-01 18:39:00,96.0,96.51,128.62,80.3
2026-01-01 18:40:00,60.0,97.23,113.42,65.82
2026-01-01 18:41:00,73.72,97.0,121.15,74.27
2026-01-01 18:42:00,74.23,96.63,112.25,77.73
2026-01-01 18:43:00,76.6,96.88,116.37,76.7
2026-01-01 18:44:00,101.89,96.91,119.98,81.14
2026-01-01 18:45:00,59.5,96.86,123.07,81.28
2026-01-01 18:46:00,67.92,97.89,123.74,76.15
2026-01-01 18:47:00,71.76,96.95,121.18,73.51
2026-01-01 18:48:00,75.0,96.88,111.9,79.3
2026-01-01 18:49:00,73.72,95.95,117.94,76.59
2026-01-01 18:50:00,75.52,96.55,115.6,77.42
2026-01-01 18:51:00,72.24,96.87,124.8,76.61
2026-01-01 18:52:00,73.97,96.66,126.91,86.89
2026-01-01 18:53:00,70.82,97.69,125.71,68.7
2026-01-01 18:54:00,70.36,96.92,114.77,76.08
2026-01-01 18:55:00,72.48,97.64,103.19,77.78
2026-01-01 18:56:00,76.33,97.03,109.6,74.98
2026-01-01 18:57:00,76.6,97.02,128.77,81.73
2026-01-01 18:58:00,75.26,96.96,117.63,81.27
2026-01-01 18:59:00,70.82,97.0,114.87,77.47
2026-01-01 19:00:00,68.79,97.86,128.92,76.42
2026-01-01 19:01:00,72.97,95.84,127.29,77.39
2026-01-01 19:02:00,71.76,96.0,119.66,77.32
2026-01-01 19:03:00,75.0,96.73,118.24,77.69
2026-01-01 19:04:00,75.52,97.01,119.29,77.29
2026-01-01 19:05:00,77.14,97.35,121.68,79.18
2026-01-01 19:06:00,75.26,97.24,129.64,81.03
2026-01-01 19:07:00,70.59,96.81,121.87,72.73
2026-01-01 19:08:00,70.36,97.51,123.66,73.43
2026-01-01 19:09:00,71.29,97.52,126.46,70.71
2026-01-01 19:10:00,75.0,97.09,112.98,81.47
2026-01-01 19:11:00,74.48,97.48,124.45,78.96
2026-01-01 19:12:00,74.48,97.14,118.16,79.98
2026-01-01 19:13:00,73.97,96.72,104.75,72.2
2026-01-01 19:14:00,74.23,97.35,107.12,85.08
2026-01-01 19:15:00,71.29,97.06,113.33,75.27
2026-01-01 19:16:00,71.76,97.0,122.7,78.41
2026-01-01 19:17:00,71.29,97.74,120.13,81.12
2026-01-01 19:18:00,76.33,95.77,121.3,74.16
2026-01-01 19:19:00,77.14,96.29,132.03,75.99
2026-01-01 19:20:00,73.72,96.41,112.19,78.61
2026-01-01 19:21:00,71.05,96.82,119.24,89.11
2026-01-01 19:22:00,70.13,96.87,121.1,78.81
2026-01-01 19:23:00,73.22,96.25,115.32,84.28
2026-01-01 19:24:00,70.82,96.51,119.54,82.49
2026-01-01 19:25:00,75.26,96.57,110.44,79.49
2026-01-01 19:26:00,73.72,98.23,128.27,73.94
2026-01-01 19:27:00,75.79,97.9,116.03,82.3
2026-01-01 19:28:00,74.48,96.79,132.11,71.97
2026-01-01 19:29:00,69.9,96.82,119.04,84.0
2026-01-01 19:30:00,69.9,96.43,125.4,78.39
2026-01-01 19:31:00,71.52,96.05,119.16,67.12
2026-01-01 19:32:00,77.14,96.94,120.14,76.81
2026-01-01 19:33:00,74.74,96.5,116.46,80.6
2026-01-01 19:34:00,75.0,96.96,120.71,77.05
2026-01-01 19:35:00,73.97,96.2,121.75,80.78
2026-01-01 19:36:00,73.22,96.62,115.03,74.46
2026-01-01 19:37:00,72.0,97.07,118.8,72.54
2026-01-01 19:38:00,70.82,97.18,115.71,77.38
2026-01-01 19:39:00,73.22,97.21,133.53,77.98
2026-01-01 19:40:00,77.14,96.34,119.78,76.78
2026-01-01 19:41:00,77.98,97.43,129.72,83.15
2026-01-01 19:42:00,75.79,96.6,118.94,74.66
2026-01-01 19:43:00,73.47,97.32,121.33,79.13
2026-01-01 19:44:00,72.0,96.99,111.62,78.03
2026-01-01 19:45:00,71.52,96.31,116.8,71.49
2026-01-01 19:46:00,74.48,96.84,121.19,72.68
2026-01-01 19:47:00,74.23,97.18,129.4,77.99
2026-01-01 19:48:00,76.33,97.31,121.53,86.03
2026-01-01 19:49:00,75.26,96.93,128.34,80.34
2026-01-01 19:50:00,75.0,97.77,123.84,71.1
2026-01-01 19:51:00,70.82,97.5,129.14,65.22
2026-01-01 19:52:00,71.52,96.87,119.12,80.65
2026-01-01 19:53:00,70.36,97.38,133.65,77.24
2026-01-01 19:54:00,73.97,97.97,116.93,82.48
2026-01-01 19:55:00,77.42,97.98,115.76,74.67
2026-01-01 19:56:00,75.26,96.39,112.78,79.42
2026-01-01 19:57:00,75.0,96.54,133.99,81.38
2026-01-01 19:58:00,73.22,97.74,124.65,76.07
2026-01-01 19:59:00,71.05,96.47,117.4,75.98
2026-01-01 20:00:00,70.82,96.34,126.87,77.77
2026-01-01 20:01:00,74.48,96.76,124.05,80.13
2026-01-01 20:02:00,73.97,97.21,131.64,77.86
2026-01-01 20:03:00,76.87,96.95,110.99,82.05
2026-01-01 20:04:00,78.55,96.67,118.94,76.44
2026-01-01 20:05:00,73.72,96.66,117.03,72.58
2026-01-01 20:06:00,73.47,96.64,107.93,85.79
2026-01-01 20:07:00,72.97,96.56,126.06,75.42
2026-01-01 20:08:00,74.48,98.14,118.3,75.68
2026-01-01 20:09:00,76.06,97.15,124.6,77.82
2026-01-01 20:10:00,77.98,97.44,134.61,78.51
2026-01-01 20:11:00,75.26,96.76,117.92,76.47
2026-01-01 20:12:00,75.52,96.91,117.55,77.97
2026-01-01 20:13:00,75.52,96.64,120.79,77.88
2026-01-01 20:14:00,70.36,95.67,125.23,78.33
2026-01-01 20:15:00,73.22,96.31,116.33,68.43
2026-01-01 20:16:00,74.23,96.09,116.1,85.46
2026-01-01 20:17:00,75.0,95.88,126.34,77.41
2026-01-01 20:18:00,103.85,96.4,126.6,82.63
2026-01-01 20:19:00,62.97,97.66,105.93,71.53
2026-01-01 20:20:00,70.36,96.98,111.95,75.74
2026-01-01 20:21:00,70.82,97.65,128.38,74.98
2026-01-01 20:22:00,71.05,97.21,121.82,83.56
2026-01-01 20:23:00,71.05,97.39,114.83,75.34
2026-01-01 20:24:00,74.23,96.55,118.86,80.97
2026-01-01 20:25:00,78.26,97.26,120.57,75.66
2026-01-01 20:26:00,75.26,97.36,124.45,76.21
2026-01-01 20:27:00,76.87,96.71,112.13,77.17
2026-01-01 20:28:00,71.52,97.28,114.43,82.86
2026-01-01 20:29:00,70.13,97.28,120.91,70.05
2026-01-01 20:30:00,72.48,96.73,119.02,72.54
2026-01-01 20:31:00,76.6,96.44,123.67,70.34
2026-01-01 20:32:00,75.0,96.41,112.62,73.65
2026-01-01 20:33:00,75.79,97.04,122.26,74.82
2026-01-01 20:34:00,100.0,97.16,130.3,73.54
2026-01-01 20:35:00,63.53,96.6,121.2,74.15
2026-01-01 20:36:00,73.47,97.01,120.61,69.82
2026-01-01 20:37:00,71.76,97.29,118.94,73.67
2026-01-01 20:38:00,73.22,97.31,114.72,82.66
2026-01-01 20:39:00,78.55,97.78,120.1,79.9
2026-01-01 20:40:00,79.7,97.64,128.26,79.13
2026-01-01 20:41:00,74.48,96.5,119.21,73.95
2026-01-01 20:42:00,75.79,97.84,114.78,71.92
2026-01-01 20:43:00,72.97,96.73,116.74,73.28
2026-01-01 20:44:00,72.48,97.52,120.83,77.63
2026-01-01 20:45:00,74.23,97.03,117.64,81.41
2026-01-01 20:46:00,72.48,96.79,122.53,81.41
2026-01-01 20:47:00,75.26,96.1,123.18,80.54
2026-01-01 20:48:00,77.98,96.91,125.78,75.29
2026-01-01 20:49:00,77.42,96.22,128.9,78.29
2026-01-01 20:50:00,70.36,97.48,125.28,76.34
2026-01-01 20:51:00,72.48,97.76,114.02,76.99
2026-01-01 20:52:00,73.22,96.6,114.31,86.01
2026-01-01 20:53:00,75.26,97.15,119.58,70.97
2026-01-01 20:54:00,76.6,96.64,117.53,77.19
2026-01-01 20:55:00,76.33,96.69,113.37,82.95
2026-01-01 20:56:00,74.48,97.39,117.27,72.1
2026-01-01 20:57:00,75.52,96.98,117.23,75.47
2026-01-01 20:58:00,72.97,97.87,115.66,75.72
2026-01-01 20:59:00,70.59,96.76,117.44,76.75
2026-01-01 21:00:00,72.48,97.5,126.69,71.41
2026-01-01 21:01:00,77.42,97.05,121.56,80.57
2026-01-01 21:02:00,80.3,97.4,135.63,81.09
2026-01-01 21:03:00,80.3,96.78,121.82,80.46
2026-01-01 21:04:00,77.42,96.98,118.62,74.71
2026-01-01 21:05:00,74.74,96.94,119.99,78.33
2026-01-01 21:06:00,73.97,96.58,121.38,74.32
2026-01-01 21:07:00,75.0,97.33,122.61,76.67
2026-01-01 21:08:00,73.97,97.33,132.31,86.53
2026-01-01 21:09:00,76.6,97.3,115.17,78.51
2026-01-01 21:10:00,80.3,97.77,125.95,73.67
2026-01-01 21:11:00,80.6,97.72,122.09,79.17
2026-01-01 21:12:00,74.74,96.81,110.53,72.57
2026-01-01 21:13:00,76.87,97.19,124.9,73.35
2026-01-01 21:14:00,73.47,96.69,127.38,73.71
2026-01-01 21:15:00,73.97,97.01,114.7,76.14
2026-01-01 21:16:00,75.0,96.7,119.95,81.75
2026-01-01 21:17:00,79.41,97.81,110.31,80.67
2026-01-01 21:18:00,77.14,97.18,112.77,80.26
2026-01-01 21:19:00,75.0,96.89,126.29,73.6
2026-01-01 21:20:00,76.06,97.6,117.36,75.92
2026-01-01 21:21:00,73.97,95.91,113.19,79.01
2026-01-01 21:22:00,70.13,95.99,120.65,75.1
2026-01-01 21:23:00,69.68,97.4,116.07,76.46
2026-01-01 21:24:00,78.83,97.03,117.75,80.07
2026-01-01 21:25:00,77.98,97.13,124.88,76.84
2026-01-01 21:26:00,74.23,96.34,112.91,78.84
2026-01-01 21:27:00,72.97,96.99,114.26,84.21
2026-01-01 21:28:00,75.79,98.0,121.04,77.38
2026-01-01 21:29:00,72.0,97.41,125.37,82.48
2026-01-01 21:30:00,69.45,97.08,126.6,79.79
2026-01-01 21:31:00,75.52,96.78,116.09,72.17
2026-01-01 21:32:00,75.26,96.8,125.66,73.61
2026-01-01 21:33:00,76.06,95.94,115.45,74.75
2026-01-01 21:34:00,73.72,97.13,130.77,74.48
2026-01-01 21:35:00,75.79,97.42,113.32,77.7
2026-01-01 21:36:00,71.76,96.21,127.48,80.2
2026-01-01 21:37:00,71.05,96.67,115.47,82.7
2026-01-01 21:38:00,72.97,96.42,131.78,79.07
2026-01-01 21:39:00,80.3,96.52,124.34,76.64
2026-01-01 21:40:00,77.7,97.03,114.31,69.89
2026-01-01 21:41:00,75.79,95.96,116.98,78.35
2026-01-01 21:42:00,74.74,97.31,124.65,78.08
2026-01-01 21:43:00,78.55,97.38,126.85,79.02
2026-01-01 21:44:00,72.73,96.87,119.23,86.24
2026-01-01 21:45:00,71.05,95.76,119.68,82.65
2026-01-01 21:46:00,73.97,96.5,124.4,81.06
2026-01-01 21:47:00,83.72,97.62,122.1,74.85
2026-01-01 21:48:00,77.98,95.61,112.69,76.19
2026-01-01 21:49:00,74.74,96.83,115.08,77.6
2026-01-01 21:50:00,70.82,96.41,120.78,74.56
2026-01-01 21:51:00,76.06,97.4,127.45,80.09
2026-01-01 21:52:00,75.0,96.66,129.7,79.43
2026-01-01 21:53:00,71.29,97.2,124.12,73.35
2026-01-01 21:54:00,73.97,97.28,121.57,82.71
2026-01-01 21:55:00,83.08,97.92,125.7,79.06
2026-01-01 21:56:00,80.3,96.9,116.79,71.51
2026-01-01 21:57:00,75.0,97.19,119.08,77.79
2026-01-01 21:58:00,71.29,96.26,114.5,78.83
2026-01-01 21:59:00,76.33,97.6,112.71,82.0
2026-01-01 22:00:00,74.74,96.62,121.96,76.63
2026-01-01 22:01:00,74.74,96.72,121.07,81.29
2026-01-01 22:02:00,75.79,96.99,124.24,78.81
2026-01-01 22:03:00,98.18,96.22,126.75,74.59
2026-01-01 22:04:00,66.87,97.11,120.24,71.69
2026-01-01 22:05:00,72.97,97.48,123.04,82.33
2026-01-01 22:06:00,70.82,97.15,119.12,82.45
2026-01-01 22:07:00,71.29,96.21,121.92,78.99
2026-01-01 22:08:00,72.0,96.94,115.19,83.74
2026-01-01 22:09:00,77.7,97.37,122.62,82.44
2026-01-01 22:10:00,79.12,96.06,124.63,81.06
2026-01-01 22:11:00,77.14,96.46,116.3,74.53
2026-01-01 22:12:00,73.97,97.44,120.16,84.84
2026-01-01 22:13:00,73.97,97.14,116.1,80.06
2026-01-01 22:14:00,74.74,97.21,116.8,76.44
2026-01-01 22:15:00,72.48,97.93,112.87,75.13
2026-01-01 22:16:00,75.0,97.23,127.59,79.03
2026-01-01 22:17:00,78.55,97.33,126.93,71.6
2026-01-01 22:18:00,77.42,98.36,123.59,80.99
2026-01-01 22:19:00,79.41,96.89,132.49,74.54
2026-01-01 22:20:00,74.48,96.6,118.79,79.44
2026-01-01 22:21:00,73.47,97.21,137.96,75.79
2026-01-01 22:22:00,72.24,97.22,118.22,76.72
2026-01-01 22:23:00,75.0,96.74,121.53,74.97
2026-01-01 22:24:00,75.0,96.48,117.61,77.36
2026-01-01 22:25:00,78.83,98.15,122.81,85.86
2026-01-01 22:26:00,75.52,97.16,125.09,83.58
2026-01-01 22:27:00,76.06,96.63,119.47,79.5
2026-01-01 22:28:00,74.48,97.46,130.58,77.86
2026-01-01 22:29:00,72.73,96.95,121.09,81.19
2026-01-01 22:30:00,71.76,96.87,121.14,82.26
2026-01-01 22:31:00,74.48,97.28,114.47,74.64
2026-01-01 22:32:00,76.6,96.35,122.75,77.82
2026-01-01 22:33:00,76.87,97.18,119.48,70.86
2026-01-01 22:34:00,76.6,97.96,116.59,82.62
2026-01-01 22:35:00,72.24,97.23,114.93,86.04
2026-01-01 22:36:00,72.0,96.81,135.58,78.08
2026-01-01 22:37:00,73.97,96.75,118.27,69.42
2026-01-01 22:38:00,72.0,96.79,110.81,80.2
2026-01-01 22:39:00,73.97,96.87,115.66,74.3
2026-01-01 22:40:00,77.7,96.81,120.1,75.56
2026-01-01 22:41:00,79.12,97.46,123.9,80.84
2026-01-01 22:42:00,74.74,96.13,123.29,79.0
2026-01-01 22:43:00,72.48,97.43,123.68,75.85
2026-01-01 22:44:00,70.13,96.81,115.4,75.01
2026-01-01 22:45:00,72.48,97.19,121.67,78.3
2026-01-01 22:46:00,75.52,96.44,114.82,76.4
2026-01-01 22:47:00,72.73,97.66,115.94,73.38
2026-01-01 22:48:00,74.74,97.62,114.45,76.65
2026-01-01 22:49:00,75.79,97.48,112.99,79.42
2026-01-01 22:50:00,72.97,96.24,126.08,77.13
2026-01-01 22:51:00,69.9,97.41,123.37,71.94
2026-01-01 22:52:00,70.82,97.2,125.23,81.62
2026-01-01 22:53:00,72.73,96.2,119.89,66.86
2026-01-01 22:54:00,76.33,96.99,124.86,76.32
2026-01-01 22:55:00,77.14,97.18,109.75,75.69
2026-01-01 22:56:00,74.74,97.28,125.14,78.57
2026-01-01 22:57:00,75.26,97.09,121.1,80.27
2026-01-01 22:58:00,72.73,97.15,123.42,82.33
2026-01-01 22:59:00,72.0,97.74,121.83,74.91
2026-01-01 23:00:00,72.73,97.61,113.74,80.16
2026-01-01 23:01:00,76.33,95.57,111.21,78.89
2026-01-01 23:02:00,75.52,96.84,115.81,71.2
2026-01-01 23:03:00,78.26,96.92,123.88,85.86
2026-01-01 23:04:00,76.6,96.12,124.38,72.37
2026-01-01 23:05:00,73.22,97.05,111.53,79.54
2026-01-01 23:06:00,70.82,97.62,113.49,79.23
2026-01-01 23:07:00,72.97,96.46,115.36,78.94
2026-01-01 23:08:00,73.97,97.17,117.7,75.94
2026-01-01 23:09:00,77.42,96.54,112.19,81.5
2026-01-01 23:10:00,75.79,96.66,111.59,71.82
2026-01-01 23:11:00,73.97,97.74,114.91,77.65
2026-01-01 23:12:00,75.0,96.73,120.52,75.74
2026-01-01 23:13:00,106.93,97.23,117.71,77.85
2026-01-01 23:14:00,58.54,96.06,116.84,78.4
2026-01-01 23:15:00,71.29,97.93,125.79,82.01
2026-01-01 23:16:00,75.26,97.3,112.23,76.65
2026-01-01 23:17:00,78.55,96.91,119.29,81.41
2026-01-01 23:18:00,76.06,97.29,126.31,78.28
2026-01-01 23:19:00,75.52,96.3,117.57,74.47
2026-01-01 23:20:00,72.73,97.59,116.22,76.79
2026-01-01 23:21:00,73.47,96.84,126.75,76.68
2026-01-01 23:22:00,73.72,96.9,117.97,75.11
2026-01-01 23:23:00,72.48,96.75,126.25,79.51
2026-01-01 23:24:00,77.7,96.71,122.98,79.15
2026-01-01 23:25:00,77.7,97.35,118.35,71.85
2026-01-01 23:26:00,75.52,97.13,122.96,71.44
2026-01-01 23:27:00,74.48,97.33,121.85,79.66
2026-01-01 23:28:00,71.05,97.0,125.53,74.42
2026-01-01 23:29:00,71.05,97.26,116.12,78.89
2026-01-01 23:30:00,72.0,96.79,119.8,80.88
2026-01-01 23:31:00,75.79,98.11,119.75,72.98
2026-01-01 23:32:00,75.26,96.22,124.26,72.37
2026-01-01 23:33:00,76.6,97.63,114.09,84.83
2026-01-01 23:34:00,73.47,97.68,125.87,79.28
2026-01-01 23:35:00,73.22,96.57,122.53,76.18
2026-01-01 23:36:00,72.97,98.11,111.79,74.1
2026-01-01 23:37:00,71.29,97.5,126.69,75.66
2026-01-01 23:38:00,73.47,97.49,133.17,73.12
2026-01-01 23:39:00,76.33,97.01,126.21,81.64
2026-01-01 23:40:00,78.55,96.89,129.09,75.18
2026-01-01 23:41:00,75.0,96.9,120.51,82.37
2026-01-01 23:42:00,73.72,97.2,109.84,76.3
2026-01-01 23:43:00,73.22,97.7,108.67,73.68
2026-01-01 23:44:00,73.47,97.09,121.3,76.17
2026-01-01 23:45:00,74.48,96.54,116.37,67.46
2026-01-01 23:46:00,74.48,97.41,114.43,77.48
2026-01-01 23:47:00,76.33,97.46,119.82,77.43
2026-01-01 23:48:00,79.7,97.33,124.4,81.68
2026-01-01 23:49:00,74.48,97.37,111.21,70.41
2026-01-01 23:50:00,71.52,96.86,116.79,82.37
2026-01-01 23:51:00,71.76,96.54,128.57,81.02
2026-01-01 23:52:00,73.47,96.57,113.32,82.89
2026-01-01 23:53:00,76.06,96.18,125.38,77.87
2026-01-01 23:54:00,76.06,97.12,117.25,82.14
2026-01-01 23:55:00,76.33,96.96,123.47,72.22
2026-01-01 23:56:00,76.06,96.78,126.74,80.94
2026-01-01 23:57:00,72.97,95.52,124.14,74.75
2026-01-01 23:58:00,72.0,96.38,125.0,71.15
2026-01-01 23:59:00,71.05,97.56,112.5,73.19
2026-01-02 00:00:00,74.48,96.67,126.6,77.98
2026-01-02 00:01:00,76.87,97.18,115.16,74.85
